Year,College,MajorName,Total,Male,Female,Unknown
1983,Fine and Applied Arts,Art and Design,360,172,188,5
1983,LAS,Asian Studies,20,7,13,0
1983,LAS,Astronomy,17,15,2,0
1983,LAS,Atmospheric Sciences,21,14,7,0
1983,Aviation,Avionics,10,10,0,0
1983,Education,BUS EDUC,36,8,28,0
1983,LAS,Biochemistry,97,67,30,1
1983,LAS,Biology,217,121,96,5
1983,LAS,Biophysics & Computnl Biology,26,19,7,0
1983,Media,Broadcast Journalism,47,21,26,0
1983,Business,Business Administration,1031,573,458,12
1983,Engineering,CER ENGR,155,121,34,1
1983,Engineering,CERAMICS,1,0,1,0
1983,ACES,CONSM ECON,14,2,12,0
1983,ACES,CORE CURR,103,73,30,0
1983,Applied Health Sciences,CUR INST 2,21,3,18,0
1983,Applied Health Sciences,CUR INST#1,3,2,1,0
1983,Applied Health Sciences,CUR INST#3,9,3,6,0
1983,LAS,Chemical Engineering,538,421,117,0
1983,LAS,Chemical Physics,8,5,3,0
1983,LAS,Chemistry,557,398,159,2
1983,Engineering,Civil Engineering,611,517,94,4
1983,LAS,Classical Philology,10,8,2,0
1983,LAS,Classics,8,7,1,0
1983,Media,Communication,36,14,22,0
1983,Applied Life Sciences,Community Health,62,22,40,1
1983,LAS,Comparative Literature,39,16,23,0
1983,Engineering,Computer Engineering,426,348,78,0
1983,Engineering,Computer Science,1052,779,273,12
1983,Fine and Applied Arts,Crafts,22,6,16,0
1983,ACES,DAIRY SCI,67,46,21,2
1983,ACES,DIETETICS,69,1,68,0
1983,Fine and Applied Arts,Dance,46,3,43,1
1983,Education,ED POL ST,65,32,33,2
1983,Education,ED SEC&CON,106,38,68,6
1983,Education,EDUC ELEMENTARY,111,9,102,13
1983,Education,EDUC GEN,131,31,100,0
1983,Education,EDUC IDISC,3,2,1,1
1983,Engineering,ENGR MECH,50,40,10,0
1983,Engineering,ENGR PHYS,81,71,10,0
1983,Engineering,ENV ENGR,31,23,8,0
1983,Engineering,ENV SCI,13,10,3,0
1983,ACES,EXT EDUC,12,6,6,2
1983,Education,Early Childhood Education,56,1,55,0
1983,Business,Economics,180,145,35,0
1983,Education,Ed Organization and Leadership,115,49,66,12
1983,Education,Educ Voc Tech,109,61,48,2
1983,Education,Educational Psychology,149,66,83,9
1983,Engineering,Electrical Engineering,1657,1475,182,7
1983,Education,Elementary Education,370,19,351,0
1983,LAS,English,98,43,55,1
1983,LAS,Entomology,37,29,8,2
1983,ACES,FAM&CON EC,6,0,6,0
1983,Business,Finance,594,350,244,1
1983,ACES,Food Science & Human Nutrition,220,84,136,2
1983,ACES,Forestry,86,65,21,0
1983,LAS,French,31,9,22,2
1983,ACES,GEN AGR,34,28,6,0
1983,LAS,GEN CURR,2074,841,1233,9
1983,Engineering,GEN ENGR,470,324,146,0
1983,ACES,GEN H ECON,7,0,7,0
1983,LAS,Genetics,6,3,3,0
1983,LAS,Geography,34,25,9,0
1983,LAS,Geology,106,73,33,0
1983,LAS,German,22,14,8,0
1983,Fine and Applied Arts,Graphic Design,170,50,120,0
1983,ACES,H DVL-FAM,82,3,79,0
1983,Applied Health Sciences,HEALTH&SAF,5,5,0,0
1983,Applied Health Sciences,HLTH EDUC,25,1,24,0
1983,Applied Health Sciences,HLTH PL AD,15,4,11,0
1983,ACES,HOME ECON,3,0,3,0
1983,LAS,HR&FS,37,1,36,0
1983,ACES,HR&FS A&ID,10,1,9,0
1983,ACES,HR&FS GEN,5,0,5,0
1983,ACES,HU DEV&FAM,28,5,23,1
1983,LAS,History,73,47,26,0
1983,ACES,Horticulture,56,33,23,0
1983,ACES,INST MGMT,9,1,8,0
1983,ACES,INT DSGN,163,9,154,1
1983,ACES,Industrial Agriculture,61,50,11,0
1983,Fine and Applied Arts,Industrial Design,103,52,51,0
1983,Engineering,Industrial Engineering,154,102,52,1
1983,LAS,Italian,5,1,4,0
1983,Media,Journalism,48,23,25,2
1983,Applied Health Sciences,Kinesiology,236,132,104,3
1983,Labor and Industrial Relations,LAB&IN REL,70,39,31,0
1983,LAS,LAS TCH MATH,2,0,2,0
1983,Fine and Applied Arts,Landscape Architecture,142,93,49,1
1983,Law,Law,675,449,226,2
1983,Applied Health Sciences,Leisure Studies,44,18,26,0
1983,iSchool,Library & Information Science,183,45,138,8
1983,LAS,Linguistics,82,34,48,2
1983,Business,MARKETING,196,85,111,0
1983,Engineering,METAL ENGR,185,153,32,2
1983,ACES,MKT TEXT&A,141,4,137,0
1983,Applied Health Sciences,MOTOR DEV,11,0,11,0
1983,Applied Health Sciences,MOTOR P&SP,11,6,5,0
1983,Fine and Applied Arts,MUS-VOICE,48,14,34,0
1983,Fine and Applied Arts,MUSIC-COMP,10,8,2,0
1983,Fine and Applied Arts,MUSIC-INST,93,41,52,2
1983,Fine and Applied Arts,MUSIC-OPEN,1,1,0,0
1983,LAS,Mathematics,181,142,39,2
1983,ACES,Mechanical Agriculture,37,37,0,0
1983,Engineering,Mechanical Engineering,867,789,78,2
1983,LAS,Microbiology,67,37,30,1
1983,LAS,Molecular & Integrative Physi,56,38,18,0
1983,Fine and Applied Arts,Music,210,110,100,8
1983,Fine and Applied Arts,Music Education,251,112,139,4
1983,Fine and Applied Arts,Music History,5,1,4,0
1983,Media,News-Editorial,148,67,81,0
1983,Engineering,Nuclear Engineering,148,138,10,1
1983,ACES,Nutritional Sciences,41,12,29,1
1983,ACES,ORN HORT,81,32,49,0
1983,Applied Health Sciences,OUTDR REC,41,17,24,0
1983,Fine and Applied Arts,PERFORM ST,23,13,10,0
1983,Applied Health Sciences,PHYS ED,1,0,1,0
1983,ACES,PLANT PATH,39,28,11,2
1983,LAS,PRE-JOURN,227,77,150,1
1983,LAS,PRE-MED,137,71,66,0
1983,Applied Health Sciences,PROG MANAG,107,43,64,2
1983,LAS,PUB ADMIN,20,14,6,1
1983,LAS,Philosophy,38,32,6,3
1983,ACES,Physics,370,340,30,2
1983,LAS,Plant Biology,27,16,11,0
1983,LAS,Political Science,31,23,8,0
1983,Aviation,Professional Pilot,15,14,1,0
1983,LAS,Psychology,182,91,91,5
1983,ACES,REST MGMT,57,28,29,0
1983,Applied Health Sciences,SCH HEALTH,4,1,3,0
1983,Applied Health Sciences,SOC SCI SP,10,8,2,0
1983,LAS,SOCIAL SCI,4,2,2,0
1983,ACES,SOIL SCI,2,1,1,0
1983,LAS,SP CORRECT,1,1,0,0
1983,ACES,Secondary Education,28,9,19,1
1983,LAS,Slavic Languages & Literature,20,6,14,0
1983,Social Work,Social Work,273,57,216,18
1983,LAS,Sociology,44,23,21,1
1983,ACES,Spanish,36,9,27,3
1983,Education,Special Education,90,11,79,8
1983,ACES,Speech & Hearing Science,131,8,123,4
1983,LAS,Speech Communication,47,23,24,0
1983,ACES,Statistics,16,12,4,0
1983,LAS,TCH BIOL,20,6,14,0
1983,Engineering,TCH CS,4,2,2,1
1983,LAS,TCH ENGL,59,19,40,0
1983,Education,TCH GEN SCIENCE,9,4,5,0
1983,Applied Health Sciences,TCH KINES,3,2,1,0
1983,Education,TCH LIFE SCI,6,2,4,0
1983,Education,TCH PHYS SCI,2,2,0,0
1983,LAS,TCH RUSS,1,0,1,0
1983,LAS,TCH SOC ST,40,25,15,0
1983,LAS,TCH SPEECH,8,2,6,0
1983,Education,TECH ED SP,51,32,19,1
1983,ACES,TEXT-APPRL,28,1,27,0
1983,Applied Health Sciences,THER REC,91,11,80,0
1983,ACES,Teaching of Biological Science,1,1,0,0
1983,ACES,Teaching of Chemistry,6,3,3,0
1983,ACES,Teaching of Earth Science,1,0,1,0
1983,ACES,Teaching of English Sec Lang,77,21,56,1
1983,ACES,Teaching of French,23,4,19,0
1983,ACES,Teaching of German,6,2,4,0
1983,ACES,Teaching of Latin,4,1,3,0
1983,ACES,Teaching of Mathematics,31,9,22,0
1983,ACES,Teaching of Physics,1,0,1,0
1983,Business,Teaching of Spanish,23,2,21,0
1983,Fine and Applied Arts,Theatre,148,83,65,0
1983,Engineering,Theoretical & Applied Mechans,46,42,4,0
1983,Education,UG NON-DEG,28,11,17,2
1983,Business,UNASSIGNED,712,315,397,1
1983,LAS,UNCLASS,240,97,143,17
1983,Fine and Applied Arts,Urban Planning,143,82,61,1
1983,VetMed,VMS - Veterinary Biosciences,32,22,10,3
1983,VetMed,VMS - Veterinary Pathobiology,38,21,17,0
1983,VetMed,VMS-Veterinary Clinical Medcne,12,8,4,1
1983,ACES,VOC H E ED,19,0,19,0
1983,VetMed,Veterinary Medical Science,3,2,1,0
1983,VetMed,Veterinary Medicine,327,181,146,2
1984,Business,Accountancy,1315,648,667,12
1984,Media,Advertising,257,78,179,2
1984,Engineering,Aero & Astro Engineering,495,445,50,1
1984,ACES,Agr & Environmental Cmc & Educ,5,3,2,3
1984,ACES,Agricultural & Applied Econ,444,367,77,4
1984,ACES,Agricultural Communications,79,28,51,0
1984,ACES,Agricultural Education,14,12,2,0
1984,Engineering,Agricultural Engineering,162,153,9,1
1984,ACES,Agricultural Sciences,66,43,23,1
1984,ACES,Agronomy,188,149,39,1
1984,Aviation,Air Systems,90,79,11,2
1984,ACES,Animal Sciences,464,218,246,9
1984,LAS,Anthropology,59,32,27,5
1984,ACES,Application Design,18,1,17,0
1984,Fine and Applied Arts,Architectural Studies,581,415,166,3
1984,Fine and Applied Arts,Architecture,211,171,40,3
1984,Fine and Applied Arts,Art Education,64,19,45,3
1984,Fine and Applied Arts,Art History,70,19,51,5
1984,Fine and Applied Arts,Art and Design,403,186,217,7
1984,LAS,Asian Studies,17,6,11,2
1984,LAS,Astronomy,18,16,2,0
1984,LAS,Atmospheric Sciences,22,16,6,0
1984,Aviation,Avionics,11,10,1,5
1984,LAS,BIOCH,114,70,44,0
1984,Education,BUS EDUC,34,11,23,0
1984,LAS,Biochemistry,94,64,30,2
1984,LAS,Biology,234,120,114,8
1984,LAS,Biophysics & Computnl Biology,29,22,7,0
1984,Media,Broadcast Journalism,41,14,27,0
1984,Business,Business Administration,967,511,456,17
1984,Engineering,CER ENGR,156,117,39,0
1984,ACES,CONSM ECON,21,4,17,0
1984,ACES,CORE CURR,115,80,35,0
1984,Applied Health Sciences,CUR INST 2,25,6,19,0
1984,Applied Health Sciences,CUR INST#1,5,4,1,0
1984,Applied Health Sciences,CUR INST#3,10,6,4,0
1984,LAS,Chemical Engineering,479,365,114,1
1984,LAS,Chemical Physics,6,5,1,0
1984,LAS,Chemistry,537,394,143,5
1984,Engineering,Civil Engineering,552,469,83,8
1984,LAS,Classical Philology,11,8,3,0
1984,LAS,Classics,5,4,1,0
1984,Media,Communication,37,18,19,1
1984,Applied Life Sciences,Community Health,94,32,62,3
1984,LAS,Comparative Literature,36,15,21,0
1984,Engineering,Computer Engineering,484,408,76,1
1984,Engineering,Computer Science,934,715,219,23
1984,Fine and Applied Arts,Crafts,16,8,8,1
1984,ACES,DAIRY SCI,68,50,18,1
1984,ACES,DIETETICS,69,4,65,0
1984,Fine and Applied Arts,Dance,43,5,38,1
1984,Education,ED POL ST,58,27,31,1
1984,Education,ED SEC&CON,115,44,71,4
1984,Education,EDUC ELEMENTARY,120,10,110,12
1984,Education,EDUC GEN,142,30,112,0
1984,Education,EDUC IDISC,2,1,1,0
1984,Engineering,ENGR MECH,46,36,10,1
1984,Engineering,ENGR PHYS,81,73,8,0
1984,Engineering,ENV ENGR,37,30,7,0
1984,Engineering,ENV SCI,10,8,2,0
1984,ACES,EXT EDUC,14,8,6,2
1984,Education,Early Childhood Education,72,2,70,0
1984,Business,Economics,182,144,38,3
1984,Education,Ed Organization and Leadership,106,52,54,13
1984,Education,Educ Voc Tech,104,53,51,12
1984,Education,Educational Psychology,133,57,76,6
1984,Engineering,Electrical Engineering,1755,1543,212,13
1984,Education,Elementary Education,348,17,331,1
1984,LAS,English,114,51,63,9
1984,LAS,Entomology,37,29,8,3
1984,ACES,FAM&CON EC,15,3,12,1
1984,Business,Finance,551,319,232,6
1984,ACES,Food Science & Human Nutrition,220,73,147,3
1984,ACES,Forestry,76,52,24,0
1984,LAS,French,40,9,31,3
1984,ACES,GEN AGR,29,23,6,2
1984,LAS,GEN CURR,2230,916,1314,21
1984,Engineering,GEN ENGR,432,305,127,2
1984,ACES,GEN H ECON,11,0,11,0
1984,LAS,Genetics,4,2,2,0
1984,LAS,Geography,35,21,14,3
1984,LAS,Geology,93,68,25,2
1984,LAS,German,27,12,15,2
1984,Fine and Applied Arts,Graphic Design,166,55,111,0
1984,ACES,H DVL-FAM,80,4,76,0
1984,Applied Health Sciences,HEALTH&SAF,6,5,1,0
1984,Applied Health Sciences,HLTH EDUC,28,4,24,1
1984,Applied Health Sciences,HLTH PL AD,29,7,22,1
1984,ACES,HOME ECON,1,0,1,0
1984,LAS,HR&FS,44,1,43,0
1984,ACES,HR&FS A&ID,12,1,11,2
1984,ACES,HR&FS GEN,3,0,3,0
1984,ACES,HU DEV&FAM,27,4,23,2
1984,LAS,History,81,55,26,3
1984,ACES,Horticulture,52,33,19,0
1984,ACES,INST MGMT,7,2,5,0
1984,ACES,INT DSGN,148,4,144,3
1984,ACES,Industrial Agriculture,79,63,16,0
1984,Fine and Applied Arts,Industrial Design,116,52,64,0
1984,Engineering,Industrial Engineering,135,89,46,0
1984,LAS,Italian,6,1,5,0
1984,Media,Journalism,47,23,24,1
1984,Applied Health Sciences,Kinesiology,251,120,131,13
1984,Labor and Industrial Relations,LAB&IN REL,65,33,32,2
1984,LAS,LAS TCH MATH,3,1,2,0
1984,Fine and Applied Arts,Landscape Architecture,134,90,44,4
1984,Law,Law,663,432,231,20
1984,Applied Health Sciences,Leisure Studies,45,19,26,3
1984,iSchool,Library & Information Science,184,47,137,17
1984,LAS,Linguistics,76,36,40,3
1984,Business,MARKETING,179,73,106,0
1984,Engineering,METAL ENGR,165,136,29,1
1984,ACES,MKT TEXT&A,165,5,160,1
1984,Applied Health Sciences,MOTOR DEV,2,0,2,0
1984,Applied Health Sciences,MOTOR P&SP,3,1,2,0
1984,Fine and Applied Arts,MUS-VOICE,47,14,33,2
1984,Fine and Applied Arts,MUSIC-COMP,13,11,2,0
1984,Fine and Applied Arts,MUSIC-INST,100,40,60,4
1984,LAS,Mathematics,181,135,46,0
1984,ACES,Mechanical Agriculture,33,33,0,0
1984,Engineering,Mechanical Engineering,879,793,86,9
1984,Media,Media Studies,2,2,0,0
1984,LAS,Microbiology,65,42,23,1
1984,LAS,Molecular & Integrative Physi,54,35,19,3
1984,Fine and Applied Arts,Music,201,95,106,12
1984,Fine and Applied Arts,Music Education,238,103,135,7
1984,Fine and Applied Arts,Music History,3,1,2,0
1984,Media,News-Editorial,152,61,91,0
1984,Engineering,Nuclear Engineering,142,131,11,0
1984,ACES,Nutritional Sciences,37,11,26,2
1984,ACES,ORN HORT,64,30,34,0
1984,Applied Health Sciences,OUTDR REC,41,24,17,3
1984,Fine and Applied Arts,PERFORM ST,18,11,7,0
1984,Applied Health Sciences,PHYS ED,1,1,0,0
1984,ACES,PLANT PATH,36,25,11,2
1984,LAS,PRE-JOURN,334,86,248,1
1984,LAS,PRE-MED,275,129,146,1
1984,Applied Health Sciences,PROG MANAG,147,49,98,6
1984,LAS,PUB ADMIN,11,5,6,0
1984,LAS,Philosophy,36,33,3,2
1984,ACES,Physics,376,341,35,3
1984,LAS,Plant Biology,27,14,13,1
1984,LAS,Political Science,43,32,11,1
1984,Aviation,Professional Pilot,35,30,5,2
1984,LAS,Psychology,189,92,97,7
1984,ACES,REST MGMT,79,39,40,0
1984,Fine and Applied Arts,Regional Planning,3,2,1,0
1984,Applied Health Sciences,SCH HEALTH,1,1,0,0
1984,Applied Health Sciences,SOC SCI SP,9,6,3,1
1984,LAS,SOCIAL SCI,3,2,1,0
1984,ACES,SOIL SCI,3,3,0,0
1984,ACES,Secondary Education,40,12,28,0
1984,LAS,Slavic Languages & Literature,19,7,12,2
1984,Social Work,Social Work,278,52,226,20
1984,LAS,Sociology,39,23,16,1
1984,ACES,Spanish,46,6,40,3
1984,Education,Special Education,68,13,55,6
1984,ACES,Speech & Hearing Science,128,4,124,1
1984,LAS,Speech Communication,48,21,27,1
1984,ACES,Statistics,31,18,13,2
1984,LAS,TCH BIOL,27,5,22,1
1984,Engineering,TCH CS,3,2,1,0
1984,LAS,TCH ENGL,67,19,48,0
1984,Education,TCH GEN SCIENCE,7,3,4,1
1984,LAS,TCH GEOGR,1,1,0,0
1984,Applied Health Sciences,TCH KINES,1,1,0,0
1984,Education,TCH LIFE SCI,16,5,11,0
1984,Education,TCH PHYS SCI,4,2,2,0
1984,LAS,TCH SOC ST,42,29,13,0
1984,LAS,TCH SPEECH,8,1,7,0
1984,LAS,TEACH CS,2,2,0,0
1984,Education,TECH ED SP,45,34,11,1
1984,ACES,TEXT-APPRL,28,1,27,0
1984,Applied Health Sciences,THER REC,76,8,68,3
1984,ACES,Teaching of Biological Science,3,1,2,0
1984,ACES,Teaching of Chemistry,11,4,7,0
1984,ACES,Teaching of Earth Science,1,0,1,0
1984,ACES,Teaching of English Sec Lang,73,17,56,3
1984,ACES,Teaching of French,20,4,16,0
1984,ACES,Teaching of German,9,2,7,0
1984,ACES,Teaching of Mathematics,39,13,26,0
1984,ACES,Teaching of Physics,3,2,1,0
1984,Business,Teaching of Spanish,19,3,16,0
1984,Fine and Applied Arts,Theatre,136,74,62,0
1984,Engineering,Theoretical & Applied Mechans,50,48,2,1
1984,Education,UG NON-DEG,12,2,10,6
1984,Business,UNASSIGNED,601,258,343,0
1984,LAS,UNCLASS,233,84,149,97
1984,LAS,UNCM FR&SO,88,45,43,1
1984,Fine and Applied Arts,Urban Planning,145,91,54,6
1984,VetMed,VMS - Veterinary Biosciences,39,27,12,4
1984,VetMed,VMS - Veterinary Pathobiology,33,19,14,0
1984,VetMed,VMS-Veterinary Clinical Medcne,15,10,5,2
1984,ACES,VOC H E ED,13,0,13,0
1984,VetMed,Veterinary Medical Science,2,1,1,0
1984,VetMed,Veterinary Medicine,312,169,143,0
1985,Business,Accountancy,1212,586,626,16
1985,Media,Advertising,250,79,171,1
1985,Engineering,Aero & Astro Engineering,618,557,61,2
1985,ACES,Agr & Environmental Cmc & Educ,3,0,3,0
1985,ACES,Agricultural & Applied Econ,442,368,74,1
1985,ACES,Agricultural Communications,77,25,52,0
1985,ACES,Agricultural Education,15,13,2,0
1985,Engineering,Agricultural Engineering,147,138,9,1
1985,ACES,Agricultural Sciences,61,36,25,0
1985,ACES,Agronomy,194,152,42,0
1985,Aviation,Air Systems,62,55,7,2
1985,ACES,Animal Sciences,441,213,228,2
1985,LAS,Anthropology,53,30,23,3
1985,ACES,Application Design,18,1,17,0
1985,LAS,Applied Mathematics,2,0,2,0
1985,Fine and Applied Arts,Architectural Studies,604,435,169,1
1985,Fine and Applied Arts,Architecture,213,172,41,2
1985,Fine and Applied Arts,Art Education,61,16,45,2
1985,Fine and Applied Arts,Art History,75,21,54,2
1985,Fine and Applied Arts,Art and Design,402,179,223,6
1985,LAS,Asian Studies,13,9,4,0
1985,LAS,Astronomy,19,16,3,0
1985,LAS,Atmospheric Sciences,24,18,6,0
1985,Aviation,Avionics,4,4,0,1
1985,LAS,BIOCH,124,69,55,1
1985,Education,BUS EDUC,29,5,24,0
1985,LAS,Biochemistry,112,76,36,2
1985,LAS,Biology,247,117,130,3
1985,LAS,Biophysics & Computnl Biology,31,26,5,0
1985,Media,Broadcast Journalism,49,10,39,0
1985,Business,Business Administration,983,519,464,26
1985,Engineering,CER ENGR,180,137,43,0
1985,Engineering,CERAMICS,1,0,1,0
1985,ACES,CONSM ECON,30,8,22,1
1985,ACES,CORE CURR,82,55,27,0
1985,Applied Health Sciences,CUR INST 2,23,8,15,2
1985,Applied Health Sciences,CUR INST#1,8,6,2,0
1985,Applied Health Sciences,CUR INST#3,10,9,1,2
1985,LAS,Chemical Engineering,419,328,91,0
1985,LAS,Chemical Physics,4,4,0,0
1985,LAS,Chemistry,531,384,147,3
1985,Engineering,Civil Engineering,529,452,77,4
1985,LAS,Classical Philology,8,6,2,0
1985,LAS,Classics,10,8,2,1
1985,Media,Communication,33,18,15,0
1985,Applied Life Sciences,Community Health,100,35,65,1
1985,LAS,Comparative Literature,45,20,25,1
1985,Engineering,Computer Engineering,501,436,65,0
1985,Engineering,Computer Science,908,715,193,18
1985,Fine and Applied Arts,Crafts,15,4,11,1
1985,ACES,DAIRY SCI,53,39,14,1
1985,ACES,DIETETICS,70,2,68,0
1985,Fine and Applied Arts,Dance,49,6,43,3
1985,Education,ED POL ST,45,20,25,0
1985,Education,ED SEC&CON,114,44,70,4
1985,Education,EDUC ELEMENTARY,117,16,101,10
1985,Education,EDUC GEN,185,44,141,2
1985,Engineering,ENGR MECH,55,45,10,1
1985,Engineering,ENGR PHYS,92,77,15,0
1985,Engineering,ENV ENGR,29,22,7,0
1985,Engineering,ENV SCI,11,6,5,0
1985,ACES,EXT EDUC,13,7,6,1
1985,Education,Early Childhood Education,71,2,69,1
1985,Business,Economics,192,155,37,1
1985,Education,Ed Organization and Leadership,95,44,51,7
1985,Education,Educ Voc Tech,113,63,50,8
1985,Education,Educational Psychology,138,58,80,9
1985,Engineering,Electrical Engineering,1945,1711,234,7
1985,Education,Elementary Education,347,13,334,1
1985,LAS,English,115,54,61,2
1985,LAS,Entomology,37,30,7,1
1985,ACES,FAM&CON EC,15,6,9,0
1985,Business,Finance,622,358,264,0
1985,ACES,Food Science & Human Nutrition,199,63,136,2
1985,ACES,Forestry,78,56,22,3
1985,LAS,French,45,8,37,2
1985,ACES,GEN AGR,32,23,9,1
1985,LAS,GEN CURR,2284,921,1363,13
1985,Engineering,GEN ENGR,451,313,138,1
1985,ACES,GEN H ECON,10,0,10,0
1985,LAS,Genetics,3,2,1,0
1985,LAS,Geography,45,29,16,2
1985,LAS,Geology,78,58,20,0
1985,LAS,German,30,16,14,1
1985,Fine and Applied Arts,Graphic Design,144,53,91,0
1985,ACES,H DVL-FAM,80,1,79,0
1985,Applied Health Sciences,HEALTH&SAF,7,4,3,0
1985,Applied Health Sciences,HLTH EDUC,32,4,28,0
1985,Applied Health Sciences,HLTH PL AD,20,3,17,0
1985,LAS,HR&FS,35,1,34,1
1985,ACES,HR&FS A&ID,10,1,9,0
1985,ACES,HR&FS GEN,6,0,6,0
1985,ACES,HU DEV&FAM,18,1,17,2
1985,LAS,History,83,53,30,2
1985,ACES,Horticulture,56,38,18,2
1985,ACES,INST MGMT,9,3,6,0
1985,ACES,INT DSGN,143,10,133,1
1985,ACES,Industrial Agriculture,86,66,20,0
1985,Fine and Applied Arts,Industrial Design,134,76,58,1
1985,Engineering,Industrial Engineering,158,109,49,0
1985,LAS,Italian,6,2,4,0
1985,Media,Journalism,37,15,22,0
1985,Applied Health Sciences,Kinesiology,247,138,109,5
1985,Labor and Industrial Relations,LAB&IN REL,62,31,31,1
1985,LAS,LAS TCH MATH,6,2,4,0
1985,Fine and Applied Arts,Landscape Architecture,137,85,52,1
1985,Law,Law,648,426,222,10
1985,Applied Health Sciences,Leisure Studies,41,19,22,4
1985,iSchool,Library & Information Science,173,47,126,9
1985,LAS,Linguistics,72,37,35,3
1985,Business,MARKETING,218,76,142,0
1985,Engineering,METAL ENGR,169,142,27,1
1985,ACES,MKT TEXT&A,192,5,187,0
1985,Applied Health Sciences,MOTOR P&SP,1,0,1,0
1985,Fine and Applied Arts,MUS-VOICE,55,18,37,0
1985,Fine and Applied Arts,MUSIC(AMS),58,37,21,1
1985,Fine and Applied Arts,MUSIC-COMP,6,4,2,0
1985,Fine and Applied Arts,MUSIC-INST,92,40,52,3
1985,LAS,Mathematics,184,135,49,2
1985,ACES,Mechanical Agriculture,33,33,0,0
1985,Engineering,Mechanical Engineering,968,869,99,6
1985,Media,Media Studies,8,2,6,0
1985,LAS,Microbiology,59,36,23,1
1985,LAS,Molecular & Integrative Physi,59,41,18,2
1985,Fine and Applied Arts,Music,159,65,94,9
1985,Fine and Applied Arts,Music Education,269,119,150,7
1985,Fine and Applied Arts,Music History,2,1,1,0
1985,Media,News-Editorial,145,58,87,1
1985,Engineering,Nuclear Engineering,140,127,13,1
1985,ACES,Nutritional Sciences,38,13,25,1
1985,ACES,ORN HORT,62,31,31,2
1985,Applied Health Sciences,OUTDR REC,27,16,11,0
1985,Fine and Applied Arts,PERFORM ST,16,6,10,0
1985,Applied Health Sciences,PERSN AREA,2,1,1,0
1985,ACES,PLANT PATH,38,27,11,0
1985,Aviation,PP/AS,53,50,3,2
1985,LAS,PRE-JOURN,445,118,327,1
1985,LAS,PRE-MED,275,118,157,0
1985,Applied Health Sciences,PROG MANAG,159,60,99,1
1985,LAS,PUB ADMIN,9,5,4,0
1985,LAS,Philosophy,42,35,7,1
1985,ACES,Physics,390,351,39,2
1985,LAS,Plant Biology,31,15,16,2
1985,LAS,Political Science,60,41,19,0
1985,Aviation,Professional Pilot,71,59,12,4
1985,LAS,Psychology,193,98,95,5
1985,ACES,REST MGMT,87,40,47,2
1985,Fine and Applied Arts,Regional Planning,4,4,0,0
1985,Applied Health Sciences,SCH HEALTH,1,1,0,0
1985,Business,SEC TRAINING,1,0,1,0
1985,Applied Health Sciences,SOC SCI SP,8,4,4,0
1985,LAS,SOCIAL SCI,1,1,0,0
1985,ACES,SOIL SCI,3,3,0,0
1985,ACES,Secondary Education,47,16,31,0
1985,LAS,Slavic Languages & Literature,19,9,10,0
1985,Social Work,Social Work,282,55,227,23
1985,LAS,Sociology,33,18,15,0
1985,ACES,Spanish,45,12,33,0
1985,Education,Special Education,70,9,61,7
1985,ACES,Speech & Hearing Science,105,3,102,0
1985,LAS,Speech Communication,49,21,28,1
1985,ACES,Statistics,36,21,15,1
1985,LAS,TCH BIOL,23,6,17,0
1985,Engineering,TCH CS,1,0,1,0
1985,LAS,TCH ENGL,59,14,45,2
1985,Education,TCH GEN SCIENCE,13,5,8,0
1985,Applied Health Sciences,TCH KINES,2,2,0,0
1985,Education,TCH LIFE SCI,10,3,7,0
1985,Education,TCH PHYS SCI,5,3,2,0
1985,LAS,TCH SOC ST,47,34,13,0
