Year,College,MajorName,Total,Male,Female,Unknown
2018,LAS,Communication,29,13,16,0
2018,LAS,Comparative Literature,8,2,6,0
2018,LAS,Comparative Literature,1,0,1,0
2018,LAS,Comparative Literature,1,1,0,0
2018,LAS,Comparative Literature,7,2,5,0
2018,LAS,Comparative Literature,1,0,1,0
2018,LAS,Comparative Literature,11,2,9,0
2018,LAS,Computer Sci & Anthropology,36,26,10,0
2018,LAS,Computer Sci & Astronomy,39,32,7,0
2018,LAS,Computer Sci & Chemistry,40,32,8,0
2018,LAS,Computer Sci & Chemistry,1,0,1,0
2018,LAS,Computer Sci & Linguistics,73,50,23,0
2018,LAS,Computer Sci & Linguistics,3,1,2,0
2018,LAS,Computer Science & Economics,2,2,0,0
2018,LAS,Computer Science & Economics,1,1,0,0
2018,LAS,Creative Writing,75,26,49,0
2018,LAS,Creative Writing,5,1,4,0
2018,LAS,Creative Writing,18,11,7,0
2018,LAS,E Asian Languages & Cultures,33,13,20,0
2018,LAS,E Asian Languages & Cultures,1,0,1,0
2018,LAS,E Asian Languages & Cultures,25,7,18,0
2018,LAS,"Earth, Soc, Env Sustainability ",1,0,1,0
2018,LAS,"Earth, Soc, Env Sustainability ",41,20,21,0
2018,LAS,"Earth, Soc, Env Sustainability ",11,2,9,0
2018,LAS,"Earth, Soc, Env Sustainability ",6,3,3,0
2018,LAS,"Earth, Soc, Env Sustainability ",40,18,22,0
2018,LAS,"Earth, Soc, Env Sustainability ",4,0,4,0
2018,LAS,"Earth, Soc, Env Sustainability ",6,0,6,0
2018,LAS,"Earth, Soc, Env Sustainability ",24,16,8,0
2018,LAS,"Earth, Soc, Env Sustainability ",2,1,1,0
2018,LAS,"Earth, Soc, Env Sustainability ",4,3,1,0
2018,LAS,East Asian Studies,11,6,5,0
2018,LAS,"Ecol, Evol, Conservation Biol ",4,1,3,0
2018,LAS,"Ecol, Evol, Conservation Biol ",30,10,20,0
2018,LAS,Econometrics & Quant Econ,32,26,6,0
2018,LAS,Econometrics & Quant Econ,1,0,1,0
2018,LAS,Economics,870,631,239,0
2018,LAS,Economics,79,56,23,0
2018,LAS,Economics,1,1,0,0
2018,LAS,Economics,140,78,62,0
2018,LAS,Economics,112,68,44,0
2018,LAS,English,287,69,218,0
2018,LAS,English,29,5,24,0
2018,LAS,English,42,15,27,0
2018,LAS,English,1,0,1,0
2018,LAS,English,19,7,12,0
2018,LAS,English,60,21,39,0
2018,LAS,English,2,0,2,0
2018,LAS,English,2,2,0,0
2018,LAS,Entomology,5,4,1,0
2018,LAS,Entomology,24,17,7,0
2018,LAS,European Union Studies,6,3,3,0
2018,LAS,French,4,2,2,0
2018,LAS,French,1,1,0,0
2018,LAS,French,8,3,5,0
2018,LAS,French,2,2,0,0
2018,LAS,French,5,1,4,0
2018,LAS,French,1,1,0,0
2018,LAS,French,14,5,9,0
2018,LAS,French,1,1,0,0
2018,LAS,Gender and Women's Studies,20,0,20,0
2018,LAS,General Curriculum,121,76,45,0
2018,LAS,Geography,1,0,1,0
2018,LAS,Geography,4,2,2,0
2018,LAS,Geography,15,12,3,0
2018,LAS,Geography,33,18,15,0
2018,LAS,Geography & Geographic Info Sc,23,18,5,0
2018,LAS,Geography & Geographic Info Sc,1,0,1,0
2018,LAS,Geography & Geographic Info Sc,11,9,2,0
2018,LAS,Geography & Geographic Info Sc,3,3,0,0
2018,LAS,Geology,33,20,13,0
2018,LAS,Geology,7,6,1,0
2018,LAS,Geology,4,1,3,0
2018,LAS,Geology,8,7,1,0
2018,LAS,Geology,2,1,1,0
2018,LAS,Geology,8,4,4,0
2018,LAS,Geology,4,0,4,0
2018,LAS,Geology,31,16,15,0
2018,LAS,German,1,1,0,0
2018,LAS,German,2,0,2,0
2018,LAS,German,6,5,1,0
2018,LAS,Germanic Lang & Lit,1,0,1,0
2018,LAS,Germanic Lang & Lit,1,0,1,0
2018,LAS,Germanic Lang & Lit,1,0,1,0
2018,LAS,Germanic Lang & Lit,1,0,1,0
2018,LAS,Germanic Studies,1,1,0,0
2018,LAS,Germanic Studies,1,1,0,0
2018,LAS,Germanic Studies,1,0,1,0
2018,LAS,Global Studies,153,44,109,0
2018,LAS,Global Studies,30,8,22,0
2018,LAS,Health Communication,27,2,25,0
2018,LAS,History,217,145,72,0
2018,LAS,History,19,9,10,0
2018,LAS,History,22,13,9,0
2018,LAS,History,81,48,33,0
2018,LAS,History,1,1,0,0
2018,LAS,History of Art,15,2,13,0
2018,LAS,History of Art,2,0,2,0
2018,LAS,Individual Plans of Study,1,0,1,0
2018,LAS,Individual Plans of Study,12,5,7,0
2018,LAS,Integrative Biology,282,118,164,0
2018,LAS,Integrative Biology,5,3,2,0
2018,LAS,Integrative Biology,51,23,28,0
2018,LAS,Integrative Biology,9,3,6,0
2018,LAS,Interdisciplinary,2,1,1,0
2018,LAS,Italian,2,0,2,0
2018,LAS,Italian,3,1,2,0
2018,LAS,Italian,2,2,0,0
2018,LAS,LAS - Undeclared,135,46,89,0
2018,LAS,Latin American Studies,2,2,0,0
2018,LAS,Latin American Studies,3,2,1,0
2018,LAS,Latina/Latino Studies,15,1,14,0
2018,LAS,Latina/Latino Studies,1,0,1,0
2018,LAS,Linguistics,79,38,41,0
2018,LAS,Linguistics,4,0,4,0
2018,LAS,Linguistics,14,4,10,0
2018,LAS,Linguistics,26,7,19,0
2018,LAS,Linguistics,2,1,1,0
2018,LAS,Math & Computer Science,264,218,46,0
2018,LAS,Math & Computer Science,9,7,2,0
2018,LAS,Mathematics,1,1,0,0
2018,LAS,Mathematics,40,29,11,0
2018,LAS,Mathematics,74,35,39,0
2018,LAS,Mathematics,1,1,0,0
2018,LAS,Mathematics,15,10,5,0
2018,LAS,Mathematics,7,3,4,0
2018,LAS,Mathematics,1,1,0,0
2018,LAS,Mathematics,17,8,9,0
2018,LAS,Mathematics,1,1,0,0
2018,LAS,Mathematics,13,11,2,0
2018,LAS,Mathematics,464,319,144,1
2018,LAS,Mathematics,134,85,49,0
2018,LAS,Mathematics,2,1,1,0
2018,LAS,Mathematics,2,1,1,0
2018,LAS,Microbiology,49,20,29,0
2018,LAS,Molecular & Integrative Physi,23,8,15,0
2018,LAS,Molecular and Cellular Biology,813,373,440,0
2018,LAS,Molecular and Cellular Biology,61,20,41,0
2018,LAS,Molecular and Cellular Biology,73,22,51,0
2018,LAS,Molecular and Cellular Biology,6,3,3,0
2018,LAS,Molecular&Cell Bio-undeclared,27,12,15,0
2018,LAS,Neuroscience,54,22,32,0
2018,LAS,Nondegree,149,76,73,0
2018,LAS,Philosophy,82,61,21,0
2018,LAS,Philosophy,5,3,2,0
2018,LAS,Philosophy,24,18,6,0
2018,LAS,Physics,202,156,46,0
2018,LAS,Physics,55,48,7,0
2018,LAS,Physics,14,12,2,0
2018,LAS,Physics,3,2,1,0
2018,LAS,Physics,1,1,0,0
2018,LAS,Plant Biology,3,1,2,0
2018,LAS,Plant Biology,29,10,19,0
2018,LAS,Plant Biology,1,1,0,0
2018,LAS,Political Science,621,340,280,1
2018,LAS,Political Science,87,47,40,0
2018,LAS,Political Science,12,6,6,0
2018,LAS,Political Science,48,29,19,0
2018,LAS,Portuguese,1,0,1,0
2018,LAS,Psychological Science,21,8,13,0
2018,LAS,Psychology,4,0,4,0
2018,LAS,Psychology,343,84,259,0
2018,LAS,Psychology,80,12,68,0
2018,LAS,Psychology,22,7,15,0
2018,LAS,Psychology,2,0,2,0
2018,LAS,Psychology,66,15,51,0
2018,LAS,Psychology,13,1,12,0
2018,LAS,Psychology,7,4,3,0
2018,LAS,Psychology,1,1,0,0
2018,LAS,Psychology,16,1,15,0
2018,LAS,Psychology,2,1,1,0
2018,LAS,Psychology,40,16,24,0
2018,LAS,Psychology,12,2,10,0
2018,LAS,Psychology,12,5,7,0
2018,LAS,Psychology,5,3,2,0
2018,LAS,Psychology,1,0,1,0
2018,LAS,Psychology,24,8,16,0
2018,LAS,Psychology,5,1,4,0
2018,LAS,Psychology,1,0,1,0
2018,LAS,Psychology,6,1,5,0
2018,LAS,Psychology,2,0,2,0
2018,LAS,Psychology,7,1,6,0
2018,LAS,Psychology,2,2,0,0
2018,LAS,Psychology,861,235,626,0
2018,LAS,Psychology,133,37,96,0
2018,LAS,Religion,3,2,1,0
2018,LAS,Religion,9,2,7,0
2018,LAS,"Russian, E Eur, Eurasian St ",4,1,3,0
2018,LAS,"Russian, E Eur, Eurasian St ",2,0,2,0
2018,LAS,"Russian, E Eur, Eurasian St ",4,2,2,0
2018,LAS,Slavic Languages & Literature,1,1,0,0
2018,LAS,Slavic Languages & Literature,13,2,11,0
2018,LAS,Slavic Studies,1,1,0,0
2018,LAS,Slavic Studies,3,1,2,0
2018,LAS,Slavic Studies,1,1,0,0
2018,LAS,Sociology,167,61,106,0
2018,LAS,Sociology,12,1,11,0
2018,LAS,Sociology,34,15,19,0
2018,LAS,Spanish,69,24,45,0
2018,LAS,Spanish,8,3,5,0
2018,LAS,Spanish,1,1,0,0
2018,LAS,Spanish,1,0,1,0
2018,LAS,Spanish,5,3,2,0
2018,LAS,Spanish,33,8,25,0
2018,LAS,Spanish,1,1,0,0
2018,LAS,Spanish,3,0,3,0
2018,LAS,Statistics,312,194,118,0
2018,LAS,Statistics,63,34,29,0
2018,LAS,Statistics,82,34,48,0
2018,LAS,Statistics,1,0,1,0
2018,LAS,Statistics,54,28,26,0
2018,LAS,Statistics,49,35,14,0
2018,LAS,Statistics & Computer Science,242,180,62,0
2018,LAS,Statistics & Computer Science,17,15,2,0
2018,LAS,Teaching of Biological Science,24,9,15,0
2018,LAS,Teaching of Chemistry,1,0,1,0
2018,LAS,Teaching of English Sec Lang,28,5,23,0
2018,LAS,Teaching of French,1,0,1,0
2018,LAS,Teaching of Latin,2,0,2,0
2018,LAS,Teaching of Mathematics,3,2,1,0
2018,LAS,Teaching of Spanish,7,0,7,0
2018,LAS,Translation and Interpreting,11,7,4,0
2018,LAS,Translation and Interpreting,19,3,16,0
2018,Law,Law,398,234,164,0
2018,Law,Law,8,3,5,0
2018,Law,Law,50,18,32,0
2018,Law,Law,1,0,1,0
2018,Law,Law,1,0,1,0
2018,Law,Law,1,1,0,0
2018,Law,Law,1,1,0,0
2018,Law,Law,4,4,0,0
2018,Law,Law,4,3,1,0
2018,Law,Law,19,5,14,0
2018,LN,Nondegree-CE,305,121,182,2
2018,LN,Nondegree-CE,94,49,40,5
2018,Media,Agricultural Communications,1,0,1,0
2018,Media,Agricultural Communications,1,1,0,0
2018,Media,Broadcast Journalism,1,0,1,0
2018,Media,Communications and Media,47,14,33,0
2018,Media,Journalism,222,87,135,0
2018,Media,Journalism,5,3,2,0
2018,Media,Journalism,1,0,1,0
2018,Media,Media and Cinema Studies,85,39,46,0
2018,Media,Media and Cinema Studies,19,8,11,0
2018,Media,Media and Cinema Studies,12,3,9,0
2018,Media,Nondegree,26,13,13,0
2018,Media,Strategic Brand Communication,67,17,50,0
2018,Media,Strategic Brand Communication,1,0,1,0
2018,Medicine,Medicine - Carle Illinois COM,32,15,15,2
2018,NB,Nondegree,3,0,2,1
2018,Social Work,Social Work,253,35,218,0
2018,Social Work,Social Work,1,1,0,0
2018,Social Work,Social Work,2,1,1,0
2018,Social Work,Social Work,1,0,1,0
2018,Social Work,Social Work,1,0,1,0
2018,Social Work,Social Work,2,0,2,0
2018,Social Work,Social Work,1,0,1,0
2018,Social Work,Social Work,2,1,1,0
2018,Social Work,Social Work,178,28,150,0
2018,Social Work,Social Work,107,10,97,0
2018,Social Work,Social Work,23,2,21,0
2018,Social Work,Social Work,6,1,5,0
2018,Social Work,Social Work,1,0,1,0
2018,Social Work,Social Work,6,0,6,0
2018,Social Work,Social Work,23,7,16,0
2018,Social Work,,173,156,17,0
2018,Social Work,,2,1,1,0
2018,Social Work,,2,1,1,0
2018,Social Work,,4,3,1,0
2018,VetMed,Veterinary Medicine,544,75,469,0
2018,VetMed,Veterinary Medicine,1,0,1,0
2018,VetMed,VMS - Comparative Biosciences,2,0,2,0
2018,VetMed,VMS - Comparative Biosciences,17,2,15,0
2018,VetMed,VMS - Pathobiology,7,1,6,0
2018,VetMed,VMS - Pathobiology,22,11,11,0
2018,VetMed,VMS-Veterinary Clinical Medcne,34,9,25,0
2017,ACES,Agr & Consumer Economics,60,33,27,0
2017,ACES,Agr & Consumer Economics,16,15,1,0
2017,ACES,Agr & Consumer Economics,144,104,40,0
2017,ACES,Agr & Consumer Economics,1,0,1,0
2017,ACES,Agr & Consumer Economics,112,91,21,0
2017,ACES,Agr & Consumer Economics,37,21,16,0
2017,ACES,Agr & Consumer Economics,46,25,21,0
2017,ACES,Agr & Consumer Economics,73,41,32,0
2017,ACES,Agr & Consumer Economics,81,56,25,0
2017,ACES,Agr & Consumer Economics,72,54,18,0
2017,ACES,Agric Leadership & Sci Educ,32,8,24,0
2017,ACES,Agric Leadership & Sci Educ,42,18,24,0
2017,ACES,Agricultural & Applied Econ,20,15,5,0
2017,ACES,Agricultural & Applied Econ,59,32,27,0
2017,ACES,Agricultural & Biological Engr,77,51,26,0
2017,ACES,Agricultural Communications,10,4,6,0
2017,ACES,Agricultural Communications,11,3,8,0
2017,ACES,Agricultural Communications,5,1,4,0
2017,ACES,Agricultural Education,8,2,6,0
2017,ACES,Agricultural Education,26,6,20,0
2017,ACES,Agricultural Production,14,2,12,0
2017,ACES,Animal Sciences,2,1,1,0
2017,ACES,Animal Sciences,67,5,62,0
2017,ACES,Animal Sciences,405,52,352,1
2017,ACES,Animal Sciences,21,8,13,0
2017,ACES,Animal Sciences,51,15,36,0
2017,ACES,Animal Sciences,39,18,21,0
2017,ACES,Bioenergy,2,2,0,0
2017,ACES,Bioinformatics,3,3,0,0
2017,ACES,Bioprocessing and Bioenergy,4,3,1,0
2017,ACES,Crop Sciences,6,1,5,0
2017,ACES,Crop Sciences,4,3,1,0
2017,ACES,Crop Sciences,19,15,4,0
2017,ACES,Crop Sciences,42,29,13,0
2017,ACES,Crop Sciences,53,26,27,0
2017,ACES,Crop Sciences,2,1,1,0
2017,ACES,Crop Sciences,1,0,1,0
2017,ACES,Crop Sciences,15,3,12,0
2017,ACES,Crop Sciences,37,24,13,0
2017,ACES,Crop Sciences,23,14,9,0
2017,ACES,Crop Sciences,47,30,17,0
2017,ACES,Food Science & Human Nutrition,164,43,121,0
2017,ACES,Food Science & Human Nutrition,92,15,77,0
2017,ACES,Food Science & Human Nutrition,81,5,76,0
2017,ACES,Food Science & Human Nutrition,46,22,24,0
2017,ACES,Food Science & Human Nutrition,57,21,36,0
2017,ACES,Food Science & Human Nutrition,25,9,16,0
2017,ACES,Food Science & Human Nutrition,12,2,10,0
2017,ACES,Food Science & Human Nutrition,18,4,14,0
2017,ACES,Food Science & Human Nutrition,28,12,16,0
2017,ACES,Food Science & Human Nutrition,13,2,11,0
2017,ACES,Horticulture,2,0,2,0
2017,ACES,Horticulture,1,1,0,0
2017,ACES,Human & Community Development,1,0,1,0
2017,ACES,Human Development & Family St,167,16,150,1
2017,ACES,Human Development & Family St,57,3,54,0
2017,ACES,Human Dvlpmt & Family Studies,24,2,22,0
2017,ACES,Natural Res & Env Sciences,46,17,29,0
2017,ACES,Natural Res & Env Sciences,34,13,21,0
2017,ACES,Natural Res & Env Sciences,40,25,15,0
2017,ACES,Natural Resrcs & Environ Sci,60,38,22,0
2017,ACES,Natural Resrcs & Environ Sci,2,1,1,0
2017,ACES,Natural Resrcs & Environ Sci,56,23,33,0
2017,ACES,Natural Resrcs & Environ Sci,1,0,1,0
2017,ACES,Natural Resrcs & Environ Sci,80,30,50,0
2017,ACES,Natural Resrcs & Environ Sci,29,6,23,0
2017,ACES,Nondegree,96,49,47,0
2017,ACES,Nutritional Sciences,20,3,17,0
2017,ACES,Nutritional Sciences,29,9,20,0
2017,Applied Health Sciences,Audiology,26,4,22,0
2017,Applied Health Sciences,Community Health,153,38,115,0
2017,Applied Health Sciences,Community Health,117,22,95,0
2017,Applied Health Sciences,Community Health,265,61,204,0
2017,Applied Health Sciences,Community Health,44,4,40,0
2017,Applied Health Sciences,Community Health,12,2,10,0
2017,Applied Health Sciences,Community Health,23,4,19,0
2017,Applied Health Sciences,Interdisciplinary Health Sci,145,33,112,0
2017,Applied Health Sciences,Interdisciplinary Health Sci,26,3,23,0
2017,Applied Health Sciences,Interdisciplinary Health Sci,60,10,50,0
2017,Applied Health Sciences,Interdisciplinary Health Sci,54,8,46,0
2017,Applied Health Sciences,Kinesiology,567,239,328,0
2017,Applied Health Sciences,Kinesiology,8,6,2,0
2017,Applied Health Sciences,Kinesiology,21,9,12,0
2017,Applied Health Sciences,Kinesiology,47,21,26,0
2017,Applied Health Sciences,Nondegree,30,18,12,0
2017,Applied Health Sciences,Nondegree,16,6,10,0
2017,Applied Health Sciences,Public Health,26,4,22,0
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",17,11,6,0
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",27,11,16,0
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",29,12,17,0
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",1,1,0,0
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",199,152,47,0
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",28,17,11,0
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",35,15,20,0
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",27,11,16,0
2017,Applied Health Sciences,Rehabilitation,3,2,1,0
2017,Applied Health Sciences,Speech & Hearing Science,68,4,64,0
2017,Applied Health Sciences,Speech & Hearing Science,15,1,14,0
2017,Applied Health Sciences,Speech & Hearing Science,9,3,6,0
2017,Applied Health Sciences,Speech & Hearing Science,152,4,148,0
2017,Applied Health Sciences,Speech & Hearing Science,11,3,8,0
2017,Applied Health Sciences,Speech & Hearing Science,47,1,46,0
2017,Applied Health Sciences,Speech & Hearing Science,10,1,9,0
2017,Business,Business Administration,52,23,29,0
2017,Business,Business Administration,40,21,19,0
2017,Business,Business Administration (MBA),96,63,33,0
2017,Business,Business Administration (MBA),93,54,39,0
2017,Business,Business Administration (MBA),32,24,8,0
2017,Business,Business Administration (MBA),787,540,246,1
2017,Business,Business Administration (MBA),150,102,48,0
2017,Business,Business Process Management,11,6,5,0
2017,Business,Business Process Management,24,11,13,0
2017,Business,Curric Unassigned,934,504,428,2
2017,Business,Finance,587,430,157,0
2017,Business,Finance,241,97,144,0
2017,Business,Finance,17,13,4,0
2017,Business,Information Sys & Info Tech,49,32,17,0
2017,Business,Information Sys & Info Tech,64,33,31,0
2017,Business,Information Systems,3,3,0,0
2017,Business,Management,30,20,10,0
2017,Business,Management,6,4,2,0
2017,Business,Management,17,9,8,0
2017,Business,Management,12,2,10,0
2017,Business,Management,36,19,17,0
2017,Business,Management,17,8,9,0
2017,Business,Marketing,119,43,76,0
2017,Business,Marketing,130,44,86,0
2017,Business,Nondegree,114,67,47,0
2017,Business,Operations Management,1,1,0,0
2017,Business,Supply Chain Management,14,6,8,0
2017,Business,Supply Chain Management,65,23,42,0
2017,Business,Taxation,26,13,13,0
2017,Business,Technology Management,92,53,39,0
2017,DGS,Pre-Engineering,241,210,31,0
2017,DGS,Undeclared,2626,1516,1110,0
2017,Education,Curriculum and Instruction,1,0,1,0
2017,Education,Curriculum and Instruction,2,0,2,0
2017,Education,Curriculum and Instruction,31,5,26,0
2017,Education,Curriculum and Instruction,4,1,3,0
2017,Education,Curriculum and Instruction,1,0,1,0
2017,Education,Curriculum and Instruction,1,0,1,0
2017,Education,Curriculum and Instruction,50,15,35,0
2017,Education,Curriculum and Instruction,1,1,0,0
2017,Education,Early Childhood Education,36,2,34,0
2017,Education,Early Childhood Education,2,0,2,0
2017,Education,Early Childhood Education,3,0,3,0
2017,Education,Early Childhood Education,1,0,1,0
2017,Education,Early Childhood Education,2,0,2,0
2017,Education,Early Childhood Education,6,0,6,0
2017,Education,Early Childhood Education,2,0,2,0
2017,Education,Early Childhood Education,2,0,2,0
2017,Education,Early Childhood Education,6,0,6,0
2017,Education,Early Childhood Education,5,1,4,0
2017,Education,Ed Organization and Leadership,2,2,0,0
2017,Education,Ed Organization and Leadership,15,9,6,0
2017,Education,Ed Organization and Leadership,4,2,2,0
2017,Education,Ed Organization and Leadership,1,1,0,0
2017,Education,Ed Organization and Leadership,5,1,4,0
2017,Education,Ed Organization and Leadership,6,0,6,0
2017,Education,Ed Organization and Leadership,1,1,0,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",5,2,3,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",3,0,3,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",3,1,2,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1,1,0,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1,0,1,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",9,5,4,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",18,8,10,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",8,2,6,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",3,1,2,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",4,1,3,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1,1,0,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",28,11,17,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",13,6,7,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1,0,1,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",18,7,11,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",6,4,2,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",17,5,12,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",43,11,32,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",30,9,21,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",12,3,9,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",23,3,20,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",24,7,17,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",6,0,6,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",56,20,36,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",51,6,45,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2,0,2,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",9,3,6,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",47,11,36,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2,1,1,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2,1,1,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1,1,0,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",3,1,2,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1,0,1,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1,0,1,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2,1,1,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2,2,0,0
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1,0,1,0
